Email,Gender,Age,Address,Avg. Session Length,Time on App,Time on Website,Length of Membership,Product Purchase ID
jlawson@mccarthy.com,Male,38,"137 Morgan Fields Apt. 080
Thompsonfurt, ME 01160-7043",40.61175086,6.816473457,33.21230523,0.438746445,38920
marshchristopher@zimmerman-villegas.com,Male,25,"677 Stephanie Lake Apt. 658
Marthashire, NC 11815-2307",40.62896298,6.804869531,33.20354739,0.431514959,38939
oolson@collins.com,Female,32,"7877 Horn Lake
West Teresatown, VT 64387-1228",40.64617511,6.793265604,33.19478955,0.424283473,38944
isaiahcampbell@yahoo.com,Female,39,"55424 Ramirez Union Apt. 614
West Crystal, CA 03845-2631",40.66338724,6.781661678,33.18603171,0.417051986,38957
kcannon@alvarez-cline.info,Male,36,"55489 Peters Field Apt. 702
North Micheleberg, PR 45063",40.68059936,6.770057751,33.17727387,0.4098205,39038
nielsencarmen@harrell.net,Male,24,"2501 Yates Crest Suite 316
Connieville, FL 92080-0819",40.69781149,6.758453825,33.16851603,0.402589014,39039
efreeman@moore.com,Male,37,"233 Powell Ridges
East Richardtown, RI 90715-2178",40.71502362,6.746849899,33.15975819,0.395357528,39054
roblessarah@hotmail.com,Male,49,"32 Taylor Mews Suite 692
Hallberg, NJ 53614",40.73223575,6.735245972,33.15100035,0.388126042,39088
christopherhaas@gmail.com,Female,18,"56684 Melanie Flats
Schneiderberg, IN 66532",40.74944787,6.723642046,33.14224251,0.380894556,39090
ethomas@yahoo.com,Male,43,"1289 Douglas Mountains
Port Christopherberg, RI 32811-8325",40.76666,6.712038119,33.13348468,0.373663069,39175
wevans@gmail.com,Male,49,"232 Jason Park
Dominguezshire, NC 98241",40.78387213,6.700434193,33.12472684,0.366431583,39176
